,date,median_list_price_yoy,year,DATE,FED RATES,Mtg30,Mtg15,FHA 30,Jumbo30
325,6/30/2020,-0.142570281,2020,2020-12,0.09,3.9,2.17,2.71,2.822
326,6/30/2020,-0.142570281,2020,2020-11,0.09,3.92,2.28,2.802,2.933
327,6/30/2020,-0.142570281,2020,2020-10,0.09,3.95,2.32,2.951,3.033
328,6/30/2020,-0.142570281,2020,2020-08,0.1,3.94,2.46,3.006,3.187
329,6/30/2020,-0.142570281,2020,2020-07,0.09,3.94,2.51,2.964,3.181
330,6/30/2020,-0.142570281,2020,2020-09,0.09,3.9,2.4,2.994,3.071
331,6/30/2020,-0.142570281,2020,2020-05,0.05,3.91,2.62,3.31,3.475
332,6/30/2020,-0.142570281,2020,2020-04,0.05,3.85,2.77,3.301,3.561
333,6/30/2020,-0.142570281,2020,2020-03,0.65,3.83,2.92,3.513,3.713
334,6/30/2020,-0.142570281,2020,2020-02,1.58,3.83,2.95,3.687,3.581
335,6/30/2020,-0.142570281,2020,2020-06,0.08,3.88,2.59,3.158,3.31
336,6/30/2020,0.084427767,2020,2020-01,1.55,3.78,3,3.834,3.735
337,6/30/2020,0.084427767,2020,2020-12,0.09,3.9,2.17,2.71,2.822
338,6/30/2020,0.084427767,2020,2020-11,0.09,3.92,2.28,2.802,2.933
339,6/30/2020,0.084427767,2020,2020-10,0.09,3.95,2.32,2.951,3.033
340,6/30/2020,0.084427767,2020,2020-08,0.1,3.94,2.46,3.006,3.187
341,6/30/2020,0.084427767,2020,2020-07,0.09,3.94,2.51,2.964,3.181
342,6/30/2020,0.084427767,2020,2020-09,0.09,3.9,2.4,2.994,3.071
343,6/30/2020,0.084427767,2020,2020-05,0.05,3.91,2.62,3.31,3.475
344,6/30/2020,0.084427767,2020,2020-04,0.05,3.85,2.77,3.301,3.561
345,6/30/2020,0.084427767,2020,2020-03,0.65,3.83,2.92,3.513,3.713
346,6/30/2020,0.084427767,2020,2020-02,1.58,3.83,2.95,3.687,3.581
347,6/30/2020,0.084427767,2020,2020-06,0.08,3.88,2.59,3.158,3.31
348,6/30/2020,0.087719298,2020,2020-01,1.55,3.78,3,3.834,3.735
349,6/30/2020,0.087719298,2020,2020-12,0.09,3.9,2.17,2.71,2.822
350,6/30/2020,0.087719298,2020,2020-11,0.09,3.92,2.28,2.802,2.933
351,6/30/2020,0.087719298,2020,2020-10,0.09,3.95,2.32,2.951,3.033
352,6/30/2020,0.087719298,2020,2020-08,0.1,3.94,2.46,3.006,3.187
353,6/30/2020,0.087719298,2020,2020-07,0.09,3.94,2.51,2.964,3.181
354,6/30/2020,0.087719298,2020,2020-09,0.09,3.9,2.4,2.994,3.071
355,6/30/2020,0.087719298,2020,2020-05,0.05,3.91,2.62,3.31,3.475
356,6/30/2020,0.087719298,2020,2020-04,0.05,3.85,2.77,3.301,3.561
357,6/30/2020,0.087719298,2020,2020-03,0.65,3.83,2.92,3.513,3.713
358,6/30/2020,0.087719298,2020,2020-02,1.58,3.83,2.95,3.687,3.581
359,6/30/2020,0.087719298,2020,2020-06,0.08,3.88,2.59,3.158,3.31
360,7/31/2020,0.09170552,2020,2020-01,1.55,3.78,3,3.834,3.735
361,7/31/2020,0.09170552,2020,2020-12,0.09,3.9,2.17,2.71,2.822
362,7/31/2020,0.09170552,2020,2020-11,0.09,3.92,2.28,2.802,2.933
363,7/31/2020,0.09170552,2020,2020-10,0.09,3.95,2.32,2.951,3.033
364,7/31/2020,0.09170552,2020,2020-08,0.1,3.94,2.46,3.006,3.187
365,7/31/2020,0.09170552,2020,2020-07,0.09,3.94,2.51,2.964,3.181
366,7/31/2020,0.09170552,2020,2020-09,0.09,3.9,2.4,2.994,3.071
367,7/31/2020,0.09170552,2020,2020-05,0.05,3.91,2.62,3.31,3.475
368,7/31/2020,0.09170552,2020,2020-04,0.05,3.85,2.77,3.301,3.561
369,7/31/2020,0.09170552,2020,2020-03,0.65,3.83,2.92,3.513,3.713
370,7/31/2020,0.09170552,2020,2020-02,1.58,3.83,2.95,3.687,3.581
371,7/31/2020,0.09170552,2020,2020-06,0.08,3.88,2.59,3.158,3.31
372,7/31/2020,0.047624036,2020,2020-01,1.55,3.78,3,3.834,3.735
373,7/31/2020,0.047624036,2020,2020-12,0.09,3.9,2.17,2.71,2.822
374,7/31/2020,0.047624036,2020,2020-11,0.09,3.92,2.28,2.802,2.933
375,7/31/2020,0.047624036,2020,2020-10,0.09,3.95,2.32,2.951,3.033
376,7/31/2020,0.047624036,2020,2020-08,0.1,3.94,2.46,3.006,3.187
377,7/31/2020,0.047624036,2020,2020-07,0.09,3.94,2.51,2.964,3.181
378,7/31/2020,0.047624036,2020,2020-09,0.09,3.9,2.4,2.994,3.071
379,7/31/2020,0.047624036,2020,2020-05,0.05,3.91,2.62,3.31,3.475
380,7/31/2020,0.047624036,2020,2020-04,0.05,3.85,2.77,3.301,3.561
381,7/31/2020,0.047624036,2020,2020-03,0.65,3.83,2.92,3.513,3.713
382,7/31/2020,0.047624036,2020,2020-02,1.58,3.83,2.95,3.687,3.581
383,7/31/2020,0.047624036,2020,2020-06,0.08,3.88,2.59,3.158,3.31
384,7/31/2020,0.137940379,2020,2020-01,1.55,3.78,3,3.834,3.735
385,7/31/2020,0.137940379,2020,2020-12,0.09,3.9,2.17,2.71,2.822
386,7/31/2020,0.137940379,2020,2020-11,0.09,3.92,2.28,2.802,2.933
387,7/31/2020,0.137940379,2020,2020-10,0.09,3.95,2.32,2.951,3.033
388,7/31/2020,0.137940379,2020,2020-08,0.1,3.94,2.46,3.006,3.187
389,7/31/2020,0.137940379,2020,2020-07,0.09,3.94,2.51,2.964,3.181
390,7/31/2020,0.137940379,2020,2020-09,0.09,3.9,2.4,2.994,3.071
391,7/31/2020,0.137940379,2020,2020-05,0.05,3.91,2.62,3.31,3.475
392,7/31/2020,0.137940379,2020,2020-04,0.05,3.85,2.77,3.301,3.561
393,7/31/2020,0.137940379,2020,2020-03,0.65,3.83,2.92,3.513,3.713
394,7/31/2020,0.137940379,2020,2020-02,1.58,3.83,2.95,3.687,3.581
395,7/31/2020,0.137940379,2020,2020-06,0.08,3.88,2.59,3.158,3.31
396,7/31/2020,0.003850365,2020,2020-01,1.55,3.78,3,3.834,3.735
397,7/31/2020,0.003850365,2020,2020-12,0.09,3.9,2.17,2.71,2.822
398,7/31/2020,0.003850365,2020,2020-11,0.09,3.92,2.28,2.802,2.933
399,7/31/2020,0.003850365,2020,2020-10,0.09,3.95,2.32,2.951,3.033
400,7/31/2020,0.003850365,2020,2020-08,0.1,3.94,2.46,3.006,3.187
401,7/31/2020,0.003850365,2020,2020-07,0.09,3.94,2.51,2.964,3.181
402,7/31/2020,0.003850365,2020,2020-09,0.09,3.9,2.4,2.994,3.071
403,7/31/2020,0.003850365,2020,2020-05,0.05,3.91,2.62,3.31,3.475
404,7/31/2020,0.003850365,2020,2020-04,0.05,3.85,2.77,3.301,3.561
405,7/31/2020,0.003850365,2020,2020-03,0.65,3.83,2.92,3.513,3.713
406,7/31/2020,0.003850365,2020,2020-02,1.58,3.83,2.95,3.687,3.581
407,7/31/2020,0.003850365,2020,2020-06,0.08,3.88,2.59,3.158,3.31
408,7/31/2020,0.103828907,2020,2020-01,1.55,3.78,3,3.834,3.735
409,7/31/2020,0.103828907,2020,2020-12,0.09,3.9,2.17,2.71,2.822
410,7/31/2020,0.103828907,2020,2020-11,0.09,3.92,2.28,2.802,2.933
411,7/31/2020,0.103828907,2020,2020-10,0.09,3.95,2.32,2.951,3.033
412,7/31/2020,0.103828907,2020,2020-08,0.1,3.94,2.46,3.006,3.187
413,7/31/2020,0.103828907,2020,2020-07,0.09,3.94,2.51,2.964,3.181
414,7/31/2020,0.103828907,2020,2020-09,0.09,3.9,2.4,2.994,3.071
415,7/31/2020,0.103828907,2020,2020-05,0.05,3.91,2.62,3.31,3.475
416,7/31/2020,0.103828907,2020,2020-04,0.05,3.85,2.77,3.301,3.561
417,7/31/2020,0.103828907,2020,2020-03,0.65,3.83,2.92,3.513,3.713
418,7/31/2020,0.103828907,2020,2020-02,1.58,3.83,2.95,3.687,3.581
419,7/31/2020,0.103828907,2020,2020-06,0.08,3.88,2.59,3.158,3.31
420,8/31/2020,0.074434976,2020,2020-01,1.55,3.78,3,3.834,3.735
421,8/31/2020,0.074434976,2020,2020-12,0.09,3.9,2.17,2.71,2.822
422,8/31/2020,0.074434976,2020,2020-11,0.09,3.92,2.28,2.802,2.933
423,8/31/2020,0.074434976,2020,2020-10,0.09,3.95,2.32,2.951,3.033
424,8/31/2020,0.074434976,2020,2020-08,0.1,3.94,2.46,3.006,3.187
425,8/31/2020,0.074434976,2020,2020-07,0.09,3.94,2.51,2.964,3.181
426,8/31/2020,0.074434976,2020,2020-09,0.09,3.9,2.4,2.994,3.071
427,8/31/2020,0.074434976,2020,2020-05,0.05,3.91,2.62,3.31,3.475
428,8/31/2020,0.074434976,2020,2020-04,0.05,3.85,2.77,3.301,3.561
429,8/31/2020,0.074434976,2020,2020-03,0.65,3.83,2.92,3.513,3.713
430,8/31/2020,0.074434976,2020,2020-02,1.58,3.83,2.95,3.687,3.581
431,8/31/2020,0.074434976,2020,2020-06,0.08,3.88,2.59,3.158,3.31
432,8/31/2020,0.097141053,2020,2020-01,1.55,3.78,3,3.834,3.735
433,8/31/2020,0.097141053,2020,2020-12,0.09,3.9,2.17,2.71,2.822
434,8/31/2020,0.097141053,2020,2020-11,0.09,3.92,2.28,2.802,2.933
435,8/31/2020,0.097141053,2020,2020-10,0.09,3.95,2.32,2.951,3.033
436,8/31/2020,0.097141053,2020,2020-08,0.1,3.94,2.46,3.006,3.187
437,8/31/2020,0.097141053,2020,2020-07,0.09,3.94,2.51,2.964,3.181
438,8/31/2020,0.097141053,2020,2020-09,0.09,3.9,2.4,2.994,3.071
439,8/31/2020,0.097141053,2020,2020-05,0.05,3.91,2.62,3.31,3.475
440,8/31/2020,0.097141053,2020,2020-04,0.05,3.85,2.77,3.301,3.561
441,8/31/2020,0.097141053,2020,2020-03,0.65,3.83,2.92,3.513,3.713
442,8/31/2020,0.097141053,2020,2020-02,1.58,3.83,2.95,3.687,3.581
443,8/31/2020,0.097141053,2020,2020-06,0.08,3.88,2.59,3.158,3.31
444,8/31/2020,0.162831416,2020,2020-01,1.55,3.78,3,3.834,3.735
445,8/31/2020,0.162831416,2020,2020-12,0.09,3.9,2.17,2.71,2.822
446,8/31/2020,0.162831416,2020,2020-11,0.09,3.92,2.28,2.802,2.933
447,8/31/2020,0.162831416,2020,2020-10,0.09,3.95,2.32,2.951,3.033
448,8/31/2020,0.162831416,2020,2020-08,0.1,3.94,2.46,3.006,3.187
449,8/31/2020,0.162831416,2020,2020-07,0.09,3.94,2.51,2.964,3.181
450,8/31/2020,0.162831416,2020,2020-09,0.09,3.9,2.4,2.994,3.071
451,8/31/2020,0.162831416,2020,2020-05,0.05,3.91,2.62,3.31,3.475
452,8/31/2020,0.162831416,2020,2020-04,0.05,3.85,2.77,3.301,3.561
453,8/31/2020,0.162831416,2020,2020-03,0.65,3.83,2.92,3.513,3.713
454,8/31/2020,0.162831416,2020,2020-02,1.58,3.83,2.95,3.687,3.581
455,8/31/2020,0.162831416,2020,2020-06,0.08,3.88,2.59,3.158,3.31
456,8/31/2020,0.006799257,2020,2020-01,1.55,3.78,3,3.834,3.735
457,8/31/2020,0.006799257,2020,2020-12,0.09,3.9,2.17,2.71,2.822
458,8/31/2020,0.006799257,2020,2020-11,0.09,3.92,2.28,2.802,2.933
459,8/31/2020,0.006799257,2020,2020-10,0.09,3.95,2.32,2.951,3.033
460,8/31/2020,0.006799257,2020,2020-08,0.1,3.94,2.46,3.006,3.187
461,8/31/2020,0.006799257,2020,2020-07,0.09,3.94,2.51,2.964,3.181
462,8/31/2020,0.006799257,2020,2020-09,0.09,3.9,2.4,2.994,3.071
463,8/31/2020,0.006799257,2020,2020-05,0.05,3.91,2.62,3.31,3.475
464,8/31/2020,0.006799257,2020,2020-04,0.05,3.85,2.77,3.301,3.561
465,8/31/2020,0.006799257,2020,2020-03,0.65,3.83,2.92,3.513,3.713
466,8/31/2020,0.006799257,2020,2020-02,1.58,3.83,2.95,3.687,3.581
467,8/31/2020,0.006799257,2020,2020-06,0.08,3.88,2.59,3.158,3.31
468,8/31/2020,0.133635636,2020,2020-01,1.55,3.78,3,3.834,3.735
469,8/31/2020,0.133635636,2020,2020-12,0.09,3.9,2.17,2.71,2.822
470,8/31/2020,0.133635636,2020,2020-11,0.09,3.92,2.28,2.802,2.933
471,8/31/2020,0.133635636,2020,2020-10,0.09,3.95,2.32,2.951,3.033
472,8/31/2020,0.133635636,2020,2020-08,0.1,3.94,2.46,3.006,3.187
473,8/31/2020,0.133635636,2020,2020-07,0.09,3.94,2.51,2.964,3.181
474,8/31/2020,0.133635636,2020,2020-09,0.09,3.9,2.4,2.994,3.071
475,8/31/2020,0.133635636,2020,2020-05,0.05,3.91,2.62,3.31,3.475
476,8/31/2020,0.133635636,2020,2020-04,0.05,3.85,2.77,3.301,3.561
477,8/31/2020,0.133635636,2020,2020-03,0.65,3.83,2.92,3.513,3.713
478,8/31/2020,0.133635636,2020,2020-02,1.58,3.83,2.95,3.687,3.581
479,8/31/2020,0.133635636,2020,2020-06,0.08,3.88,2.59,3.158,3.31
480,9/30/2020,0.144774941,2020,2020-01,1.55,3.78,3,3.834,3.735
481,9/30/2020,0.144774941,2020,2020-12,0.09,3.9,2.17,2.71,2.822
482,9/30/2020,0.144774941,2020,2020-11,0.09,3.92,2.28,2.802,2.933
483,9/30/2020,0.144774941,2020,2020-10,0.09,3.95,2.32,2.951,3.033
484,9/30/2020,0.144774941,2020,2020-08,0.1,3.94,2.46,3.006,3.187
485,9/30/2020,0.144774941,2020,2020-07,0.09,3.94,2.51,2.964,3.181
486,9/30/2020,0.144774941,2020,2020-09,0.09,3.9,2.4,2.994,3.071
487,9/30/2020,0.144774941,2020,2020-05,0.05,3.91,2.62,3.31,3.475
488,9/30/2020,0.144774941,2020,2020-04,0.05,3.85,2.77,3.301,3.561
489,9/30/2020,0.144774941,2020,2020-03,0.65,3.83,2.92,3.513,3.713
490,9/30/2020,0.144774941,2020,2020-02,1.58,3.83,2.95,3.687,3.581
491,9/30/2020,0.144774941,2020,2020-06,0.08,3.88,2.59,3.158,3.31
492,9/30/2020,-0.149525803,2020,2020-01,1.55,3.78,3,3.834,3.735
493,9/30/2020,-0.149525803,2020,2020-12,0.09,3.9,2.17,2.71,2.822
494,9/30/2020,-0.149525803,2020,2020-11,0.09,3.92,2.28,2.802,2.933
495,9/30/2020,-0.149525803,2020,2020-10,0.09,3.95,2.32,2.951,3.033
496,9/30/2020,-0.149525803,2020,2020-08,0.1,3.94,2.46,3.006,3.187
497,9/30/2020,-0.149525803,2020,2020-07,0.09,3.94,2.51,2.964,3.181
498,9/30/2020,-0.149525803,2020,2020-09,0.09,3.9,2.4,2.994,3.071
499,9/30/2020,-0.149525803,2020,2020-05,0.05,3.91,2.62,3.31,3.475
500,9/30/2020,-0.149525803,2020,2020-04,0.05,3.85,2.77,3.301,3.561
501,9/30/2020,-0.149525803,2020,2020-03,0.65,3.83,2.92,3.513,3.713
502,9/30/2020,-0.149525803,2020,2020-02,1.58,3.83,2.95,3.687,3.581
503,9/30/2020,-0.149525803,2020,2020-06,0.08,3.88,2.59,3.158,3.31
504,9/30/2020,0.157099637,2020,2020-01,1.55,3.78,3,3.834,3.735
505,9/30/2020,0.157099637,2020,2020-12,0.09,3.9,2.17,2.71,2.822
506,9/30/2020,0.157099637,2020,2020-11,0.09,3.92,2.28,2.802,2.933
507,9/30/2020,0.157099637,2020,2020-10,0.09,3.95,2.32,2.951,3.033
508,9/30/2020,0.157099637,2020,2020-08,0.1,3.94,2.46,3.006,3.187
509,9/30/2020,0.157099637,2020,2020-07,0.09,3.94,2.51,2.964,3.181
510,9/30/2020,0.157099637,2020,2020-09,0.09,3.9,2.4,2.994,3.071
511,9/30/2020,0.157099637,2020,2020-05,0.05,3.91,2.62,3.31,3.475
512,9/30/2020,0.157099637,2020,2020-04,0.05,3.85,2.77,3.301,3.561
513,9/30/2020,0.157099637,2020,2020-03,0.65,3.83,2.92,3.513,3.713
514,9/30/2020,0.157099637,2020,2020-02,1.58,3.83,2.95,3.687,3.581
515,9/30/2020,0.157099637,2020,2020-06,0.08,3.88,2.59,3.158,3.31
516,9/30/2020,0.115925267,2020,2020-01,1.55,3.78,3,3.834,3.735
517,9/30/2020,0.115925267,2020,2020-12,0.09,3.9,2.17,2.71,2.822
518,9/30/2020,0.115925267,2020,2020-11,0.09,3.92,2.28,2.802,2.933
519,9/30/2020,0.115925267,2020,2020-10,0.09,3.95,2.32,2.951,3.033
520,9/30/2020,0.115925267,2020,2020-08,0.1,3.94,2.46,3.006,3.187
521,9/30/2020,0.115925267,2020,2020-07,0.09,3.94,2.51,2.964,3.181
522,9/30/2020,0.115925267,2020,2020-09,0.09,3.9,2.4,2.994,3.071
523,9/30/2020,0.115925267,2020,2020-05,0.05,3.91,2.62,3.31,3.475
524,9/30/2020,0.115925267,2020,2020-04,0.05,3.85,2.77,3.301,3.561
525,9/30/2020,0.115925267,2020,2020-03,0.65,3.83,2.92,3.513,3.713
526,9/30/2020,0.115925267,2020,2020-02,1.58,3.83,2.95,3.687,3.581
527,9/30/2020,0.115925267,2020,2020-06,0.08,3.88,2.59,3.158,3.31
528,9/30/2020,0.128320889,2020,2020-01,1.55,3.78,3,3.834,3.735
529,9/30/2020,0.128320889,2020,2020-12,0.09,3.9,2.17,2.71,2.822
530,9/30/2020,0.128320889,2020,2020-11,0.09,3.92,2.28,2.802,2.933
531,9/30/2020,0.128320889,2020,2020-10,0.09,3.95,2.32,2.951,3.033
532,9/30/2020,0.128320889,2020,2020-08,0.1,3.94,2.46,3.006,3.187
533,9/30/2020,0.128320889,2020,2020-07,0.09,3.94,2.51,2.964,3.181
534,9/30/2020,0.128320889,2020,2020-09,0.09,3.9,2.4,2.994,3.071
535,9/30/2020,0.128320889,2020,2020-05,0.05,3.91,2.62,3.31,3.475
536,9/30/2020,0.128320889,2020,2020-04,0.05,3.85,2.77,3.301,3.561
537,9/30/2020,0.128320889,2020,2020-03,0.65,3.83,2.92,3.513,3.713
538,9/30/2020,0.128320889,2020,2020-02,1.58,3.83,2.95,3.687,3.581
539,9/30/2020,0.128320889,2020,2020-06,0.08,3.88,2.59,3.158,3.31
540,10/31/2020,0.047315789,2020,2020-01,1.55,3.78,3,3.834,3.735
541,10/31/2020,0.047315789,2020,2020-12,0.09,3.9,2.17,2.71,2.822
542,10/31/2020,0.047315789,2020,2020-11,0.09,3.92,2.28,2.802,2.933
543,10/31/2020,0.047315789,2020,2020-10,0.09,3.95,2.32,2.951,3.033
544,10/31/2020,0.047315789,2020,2020-08,0.1,3.94,2.46,3.006,3.187
545,10/31/2020,0.047315789,2020,2020-07,0.09,3.94,2.51,2.964,3.181
546,10/31/2020,0.047315789,2020,2020-09,0.09,3.9,2.4,2.994,3.071
547,10/31/2020,0.047315789,2020,2020-05,0.05,3.91,2.62,3.31,3.475
548,10/31/2020,0.047315789,2020,2020-04,0.05,3.85,2.77,3.301,3.561
549,10/31/2020,0.047315789,2020,2020-03,0.65,3.83,2.92,3.513,3.713
550,10/31/2020,0.047315789,2020,2020-02,1.58,3.83,2.95,3.687,3.581
551,10/31/2020,0.047315789,2020,2020-06,0.08,3.88,2.59,3.158,3.31
552,10/31/2020,0.253703704,2020,2020-01,1.55,3.78,3,3.834,3.735
553,10/31/2020,0.253703704,2020,2020-12,0.09,3.9,2.17,2.71,2.822
554,10/31/2020,0.253703704,2020,2020-11,0.09,3.92,2.28,2.802,2.933
555,10/31/2020,0.253703704,2020,2020-10,0.09,3.95,2.32,2.951,3.033
556,10/31/2020,0.253703704,2020,2020-08,0.1,3.94,2.46,3.006,3.187
557,10/31/2020,0.253703704,2020,2020-07,0.09,3.94,2.51,2.964,3.181
558,10/31/2020,0.253703704,2020,2020-09,0.09,3.9,2.4,2.994,3.071
559,10/31/2020,0.253703704,2020,2020-05,0.05,3.91,2.62,3.31,3.475
560,10/31/2020,0.253703704,2020,2020-04,0.05,3.85,2.77,3.301,3.561
561,10/31/2020,0.253703704,2020,2020-03,0.65,3.83,2.92,3.513,3.713
562,10/31/2020,0.253703704,2020,2020-02,1.58,3.83,2.95,3.687,3.581
563,10/31/2020,0.253703704,2020,2020-06,0.08,3.88,2.59,3.158,3.31
564,10/31/2020,0.157584477,2020,2020-01,1.55,3.78,3,3.834,3.735
565,10/31/2020,0.157584477,2020,2020-12,0.09,3.9,2.17,2.71,2.822
566,10/31/2020,0.157584477,2020,2020-11,0.09,3.92,2.28,2.802,2.933
567,10/31/2020,0.157584477,2020,2020-10,0.09,3.95,2.32,2.951,3.033
568,10/31/2020,0.157584477,2020,2020-08,0.1,3.94,2.46,3.006,3.187
569,10/31/2020,0.157584477,2020,2020-07,0.09,3.94,2.51,2.964,3.181
570,10/31/2020,0.157584477,2020,2020-09,0.09,3.9,2.4,2.994,3.071
571,10/31/2020,0.157584477,2020,2020-05,0.05,3.91,2.62,3.31,3.475
572,10/31/2020,0.157584477,2020,2020-04,0.05,3.85,2.77,3.301,3.561
573,10/31/2020,0.157584477,2020,2020-03,0.65,3.83,2.92,3.513,3.713
574,10/31/2020,0.157584477,2020,2020-02,1.58,3.83,2.95,3.687,3.581
575,10/31/2020,0.157584477,2020,2020-06,0.08,3.88,2.59,3.158,3.31
576,10/31/2020,0.117042694,2020,2020-01,1.55,3.78,3,3.834,3.735
577,10/31/2020,0.117042694,2020,2020-12,0.09,3.9,2.17,2.71,2.822
578,10/31/2020,0.117042694,2020,2020-11,0.09,3.92,2.28,2.802,2.933
579,10/31/2020,0.117042694,2020,2020-10,0.09,3.95,2.32,2.951,3.033
580,10/31/2020,0.117042694,2020,2020-08,0.1,3.94,2.46,3.006,3.187
581,10/31/2020,0.117042694,2020,2020-07,0.09,3.94,2.51,2.964,3.181
582,10/31/2020,0.117042694,2020,2020-09,0.09,3.9,2.4,2.994,3.071
583,10/31/2020,0.117042694,2020,2020-05,0.05,3.91,2.62,3.31,3.475
584,10/31/2020,0.117042694,2020,2020-04,0.05,3.85,2.77,3.301,3.561
585,10/31/2020,0.117042694,2020,2020-03,0.65,3.83,2.92,3.513,3.713
586,10/31/2020,0.117042694,2020,2020-02,1.58,3.83,2.95,3.687,3.581
587,10/31/2020,0.117042694,2020,2020-06,0.08,3.88,2.59,3.158,3.31
588,10/31/2020,0.12870409,2020,2020-01,1.55,3.78,3,3.834,3.735
589,10/31/2020,0.12870409,2020,2020-12,0.09,3.9,2.17,2.71,2.822
590,10/31/2020,0.12870409,2020,2020-11,0.09,3.92,2.28,2.802,2.933
591,10/31/2020,0.12870409,2020,2020-10,0.09,3.95,2.32,2.951,3.033
592,10/31/2020,0.12870409,2020,2020-08,0.1,3.94,2.46,3.006,3.187
593,10/31/2020,0.12870409,2020,2020-07,0.09,3.94,2.51,2.964,3.181
594,10/31/2020,0.12870409,2020,2020-09,0.09,3.9,2.4,2.994,3.071
595,10/31/2020,0.12870409,2020,2020-05,0.05,3.91,2.62,3.31,3.475
596,10/31/2020,0.12870409,2020,2020-04,0.05,3.85,2.77,3.301,3.561
597,10/31/2020,0.12870409,2020,2020-03,0.65,3.83,2.92,3.513,3.713
598,10/31/2020,0.12870409,2020,2020-02,1.58,3.83,2.95,3.687,3.581
599,10/31/2020,0.12870409,2020,2020-06,0.08,3.88,2.59,3.158,3.31
600,11/30/2020,0.117647059,2020,2020-01,1.55,3.78,3,3.834,3.735
601,11/30/2020,0.117647059,2020,2020-12,0.09,3.9,2.17,2.71,2.822
602,11/30/2020,0.117647059,2020,2020-11,0.09,3.92,2.28,2.802,2.933
603,11/30/2020,0.117647059,2020,2020-10,0.09,3.95,2.32,2.951,3.033
604,11/30/2020,0.117647059,2020,2020-08,0.1,3.94,2.46,3.006,3.187
605,11/30/2020,0.117647059,2020,2020-07,0.09,3.94,2.51,2.964,3.181
606,11/30/2020,0.117647059,2020,2020-09,0.09,3.9,2.4,2.994,3.071
607,11/30/2020,0.117647059,2020,2020-05,0.05,3.91,2.62,3.31,3.475
608,11/30/2020,0.117647059,2020,2020-04,0.05,3.85,2.77,3.301,3.561
609,11/30/2020,0.117647059,2020,2020-03,0.65,3.83,2.92,3.513,3.713
610,11/30/2020,0.117647059,2020,2020-02,1.58,3.83,2.95,3.687,3.581
611,11/30/2020,0.117647059,2020,2020-06,0.08,3.88,2.59,3.158,3.31
612,11/30/2020,0.079969144,2020,2020-01,1.55,3.78,3,3.834,3.735
613,11/30/2020,0.079969144,2020,2020-12,0.09,3.9,2.17,2.71,2.822
614,11/30/2020,0.079969144,2020,2020-11,0.09,3.92,2.28,2.802,2.933
615,11/30/2020,0.079969144,2020,2020-10,0.09,3.95,2.32,2.951,3.033
616,11/30/2020,0.079969144,2020,2020-08,0.1,3.94,2.46,3.006,3.187
617,11/30/2020,0.079969144,2020,2020-07,0.09,3.94,2.51,2.964,3.181
618,11/30/2020,0.079969144,2020,2020-09,0.09,3.9,2.4,2.994,3.071
619,11/30/2020,0.079969144,2020,2020-05,0.05,3.91,2.62,3.31,3.475
620,11/30/2020,0.079969144,2020,2020-04,0.05,3.85,2.77,3.301,3.561
621,11/30/2020,0.079969144,2020,2020-03,0.65,3.83,2.92,3.513,3.713
622,11/30/2020,0.079969144,2020,2020-02,1.58,3.83,2.95,3.687,3.581
623,11/30/2020,0.079969144,2020,2020-06,0.08,3.88,2.59,3.158,3.31
624,11/30/2020,0.194886995,2020,2020-01,1.55,3.78,3,3.834,3.735
625,11/30/2020,0.194886995,2020,2020-12,0.09,3.9,2.17,2.71,2.822
626,11/30/2020,0.194886995,2020,2020-11,0.09,3.92,2.28,2.802,2.933
627,11/30/2020,0.194886995,2020,2020-10,0.09,3.95,2.32,2.951,3.033
628,11/30/2020,0.194886995,2020,2020-08,0.1,3.94,2.46,3.006,3.187
629,11/30/2020,0.194886995,2020,2020-07,0.09,3.94,2.51,2.964,3.181
630,11/30/2020,0.194886995,2020,2020-09,0.09,3.9,2.4,2.994,3.071
631,11/30/2020,0.194886995,2020,2020-05,0.05,3.91,2.62,3.31,3.475
632,11/30/2020,0.194886995,2020,2020-04,0.05,3.85,2.77,3.301,3.561
633,11/30/2020,0.194886995,2020,2020-03,0.65,3.83,2.92,3.513,3.713
634,11/30/2020,0.194886995,2020,2020-02,1.58,3.83,2.95,3.687,3.581
635,11/30/2020,0.194886995,2020,2020-06,0.08,3.88,2.59,3.158,3.31
636,11/30/2020,0.084581197,2020,2020-01,1.55,3.78,3,3.834,3.735
637,11/30/2020,0.084581197,2020,2020-12,0.09,3.9,2.17,2.71,2.822
638,11/30/2020,0.084581197,2020,2020-11,0.09,3.92,2.28,2.802,2.933
639,11/30/2020,0.084581197,2020,2020-10,0.09,3.95,2.32,2.951,3.033
640,11/30/2020,0.084581197,2020,2020-08,0.1,3.94,2.46,3.006,3.187
641,11/30/2020,0.084581197,2020,2020-07,0.09,3.94,2.51,2.964,3.181
642,11/30/2020,0.084581197,2020,2020-09,0.09,3.9,2.4,2.994,3.071
643,11/30/2020,0.084581197,2020,2020-05,0.05,3.91,2.62,3.31,3.475
644,11/30/2020,0.084581197,2020,2020-04,0.05,3.85,2.77,3.301,3.561
645,11/30/2020,0.084581197,2020,2020-03,0.65,3.83,2.92,3.513,3.713
646,11/30/2020,0.084581197,2020,2020-02,1.58,3.83,2.95,3.687,3.581
647,11/30/2020,0.084581197,2020,2020-06,0.08,3.88,2.59,3.158,3.31
648,11/30/2020,0.14025974,2020,2020-01,1.55,3.78,3,3.834,3.735
649,11/30/2020,0.14025974,2020,2020-12,0.09,3.9,2.17,2.71,2.822
